,Country,year,life_expectancy
17251,Djibouti,1892,31.3
17252,Dominica,1892,
17253,Dominican Republic,1892,30.6
17254,Ecuador,1892,33.6
17255,Egypt,1892,32.9
17256,El Salvador,1892,29.0
17257,Equatorial Guinea,1892,30.5
17258,Eritrea,1892,31.0
17259,Estonia,1892,42.5
17260,Ethiopia,1892,14.1
17261,Fiji,1892,26.5
17262,Finland,1892,39.7
17263,France,1892,43.6
17264,Gabon,1892,31.4
17265,Gambia,1892,31.7
17266,Georgia,1892,32.9
17267,Germany,1892,41.5
17268,Ghana,1892,28.7
17269,Greece,1892,38.8
17270,Grenada,1892,37.8
17271,Guatemala,1892,25.7
17272,Guinea,1892,32.0
17273,Guinea-Bissau,1892,31.4
17274,Guyana,1892,31.3
17275,Haiti,1892,28.8
17276,Honduras,1892,34.6
17277,Hungary,1892,36.3
17278,Iceland,1892,52.8
17279,India,1892,22.7
17280,Indonesia,1892,30.2
17281,Iran,1892,26.1
17282,Iraq,1892,31.5
17283,Ireland,1892,47.1
17284,Israel,1892,31.8
17285,Italy,1892,38.8
17286,Jamaica,1892,39.3
17287,Japan,1892,37.9
17288,Jordan,1892,31.9
17289,Kazakhstan,1892,27.7
17290,Kenya,1892,26.1
17291,Kiribati,1892,25.3
17292,Kuwait,1892,26.3
17293,Kyrgyz Republic,1892,25.3
17294,Lao,1892,31.3
17295,Latvia,1892,43.6
17296,Lebanon,1892,29.8
17297,Lesotho,1892,33.8
17298,Liberia,1892,32.5
17299,Libya,1892,34.4
17300,Lithuania,1892,38.3
17301,Luxembourg,1892,43.5
17302,"Macedonia, FYR",1892,36.2
17303,Madagascar,1892,31.4
17304,Malawi,1892,30.8
17305,Malaysia,1892,30.6
17306,Maldives,1892,31.8
17307,Mali,1892,27.7
17308,Malta,1892,38.0
17309,Marshall Islands,1892,
17310,Mauritania,1892,32.7
17311,Mauritius,1892,27.8
17312,Mexico,1892,24.6
17313,"Micronesia, Fed. Sts.",1892,26.5
17314,Moldova,1892,32.9
17315,Mongolia,1892,31.7
17316,Montenegro,1892,35.7
17317,Morocco,1892,33.5
17318,Mozambique,1892,31.7
17319,Myanmar,1892,30.5
17320,Namibia,1892,33.2
17321,Nepal,1892,33.9
17322,Netherlands,1892,44.0
17323,New Zealand,1892,43.9
17324,Nicaragua,1892,25.9
17325,Niger,1892,32.2
17326,Nigeria,1892,32.8
17327,North Korea,1892,26.7
17328,Norway,1892,49.7
17329,Oman,1892,32.4
17330,Pakistan,1892,23.9
17331,Palestine,1892,33.0
17332,Panama,1892,33.2
17333,Papua New Guinea,1892,32.7
17334,Paraguay,1892,36.0
17335,Peru,1892,34.8
17336,Philippines,1892,31.1
17337,Poland,1892,38.0
17338,Portugal,1892,35.6
17339,Qatar,1892,30.7
17340,Romania,1892,35.7
17341,Russia,1892,21.2
17342,Rwanda,1892,32.1
17343,Samoa,1892,26.4
17344,Sao Tome and Principe,1892,31.3
17345,Saudi Arabia,1892,33.7
17346,Senegal,1892,26.4
17347,Serbia,1892,35.8
17348,Seychelles,1892,42.7
17349,Sierra Leone,1892,26.9
17350,Singapore,1892,34.1
17351,Slovak Republic,1892,36.4
17352,Slovenia,1892,36.4
17353,Solomon Islands,1892,25.1
17354,Somalia,1892,30.8
17355,South Africa,1892,34.1
17356,South Korea,1892,25.9
17357,South Sudan,1892,28.9
17358,Spain,1892,32.1
17359,Sri Lanka,1892,32.7
17360,St. Lucia,1892,28.3
17361,St. Vincent and the Grenadines,1892,26.0
17362,Sudan,1892,31.4
17363,Suriname,1892,33.0
17364,Swaziland,1892,32.8
17365,Sweden,1892,50.6
17366,Switzerland,1892,47.2
17367,Syria,1892,31.7
17368,Tajikistan,1892,25.3
17369,Tanzania,1892,33.0
17370,Thailand,1892,30.7
17371,Timor-Leste,1892,29.6
17372,Togo,1892,32.1
17373,Tonga,1892,28.3
17374,Trinidad and Tobago,1892,38.9
17375,Tunisia,1892,29.6
17376,Turkey,1892,35.7
17377,Turkmenistan,1892,23.6
17378,Uganda,1892,25.5
17379,Ukraine,1892,36.4
17380,United Arab Emirates,1892,31.1
17381,United Kingdom,1892,45.5
17382,United States,1892,45.9
17383,Uruguay,1892,32.9
17384,Uzbekistan,1892,28.4
17385,Vanuatu,1892,24.8
17386,Venezuela,1892,32.4
17387,Vietnam,1892,31.3
17388,Yemen,1892,23.5
17389,Zambia,1892,33.6
17390,Zimbabwe,1892,34.1
17391,Afghanistan,1893,28.8
17392,Albania,1893,35.5
17393,Algeria,1893,29.8
17394,Andorra,1893,
17395,Angola,1893,28.9
17396,Antigua and Barbuda,1893,33.6
17397,Argentina,1893,33.5
17398,Armenia,1893,35.0
17399,Australia,1893,46.3
17400,Austria,1893,38.2
17401,Azerbaijan,1893,30.4
17402,Bahamas,1893,35.0
17403,Bahrain,1893,30.4
17404,Bangladesh,1893,22.0
17405,Barbados,1893,32.6
17406,Belarus,1893,36.0
17407,Belgium,1893,44.4
17408,Belize,1893,26.6
17409,Benin,1893,31.8
17410,Bhutan,1893,30.9
17411,Bolivia,1893,33.7
17412,Bosnia and Herzegovina,1893,35.1
17413,Botswana,1893,33.9
17414,Brazil,1893,32.3
17415,Brunei,1893,29.0
17416,Bulgaria,1893,39.9
17417,Burkina Faso,1893,30.1
17418,Burundi,1893,31.6
17419,Cambodia,1893,35.6
17420,Cameroon,1893,29.6
17421,Canada,1893,45.9
17422,Cape Verde,1893,34.6
17423,Central African Republic,1893,31.0
17424,Chad,1893,32.3
17425,Chile,1893,32.2
17426,China,1893,31.8
17427,Colombia,1893,32.6
17428,Comoros,1893,32.6
17429,"Congo, Dem. Rep.",1893,32.7
17430,"Congo, Rep.",1893,32.1
17431,Costa Rica,1893,32.1
17432,Cote d'Ivoire,1893,32.4
17433,Croatia,1893,36.0
17434,Cuba,1893,27.3
17435,Cyprus,1893,38.2
17436,Czech Republic,1893,35.0
17437,Denmark,1893,47.1
17438,Djibouti,1893,31.4
17439,Dominica,1893,
17440,Dominican Republic,1893,30.7
17441,Ecuador,1893,33.6
17442,Egypt,1893,32.9
17443,El Salvador,1893,29.0
17444,Equatorial Guinea,1893,30.6
17445,Eritrea,1893,31.0
17446,Estonia,1893,42.7
17447,Ethiopia,1893,29.8
17448,Fiji,1893,26.6
17449,Finland,1893,43.3
17450,France,1893,43.6
17451,Gabon,1893,31.4
17452,Gambia,1893,31.8
17453,Georgia,1893,33.1
17454,Germany,1893,41.8
17455,Ghana,1893,28.8
17456,Greece,1893,39.0
17457,Grenada,1893,37.8
17458,Guatemala,1893,25.7
17459,Guinea,1893,32.1
17460,Guinea-Bissau,1893,31.4
17461,Guyana,1893,31.3
17462,Haiti,1893,28.8
17463,Honduras,1893,34.6
17464,Hungary,1893,36.4
17465,Iceland,1893,52.6
17466,India,1893,24.1
17467,Indonesia,1893,30.2
17468,Iran,1893,26.1
17469,Iraq,1893,31.5
17470,Ireland,1893,47.3
17471,Israel,1893,31.8
17472,Italy,1893,39.8
17473,Jamaica,1893,38.7
17474,Japan,1893,38.0
17475,Jordan,1893,31.9
17476,Kazakhstan,1893,27.9
17477,Kenya,1893,26.1
17478,Kiribati,1893,25.3
17479,Kuwait,1893,26.3
17480,Kyrgyz Republic,1893,25.4
17481,Lao,1893,31.3
17482,Latvia,1893,43.9
17483,Lebanon,1893,29.8
17484,Lesotho,1893,33.9
17485,Liberia,1893,32.6
17486,Libya,1893,34.5
17487,Lithuania,1893,38.7
17488,Luxembourg,1893,44.0
17489,"Macedonia, FYR",1893,36.2
17490,Madagascar,1893,31.4
17491,Malawi,1893,30.8
17492,Malaysia,1893,30.6
17493,Maldives,1893,31.8
17494,Mali,1893,27.8
17495,Malta,1893,38.5
17496,Marshall Islands,1893,
17497,Mauritania,1893,32.8
17498,Mauritius,1893,23.0
17499,Mexico,1893,23.4
17500,"Micronesia, Fed. Sts.",1893,26.5
17501,Moldova,1893,32.9
17502,Mongolia,1893,31.7
17503,Montenegro,1893,35.7
17504,Morocco,1893,33.5
17505,Mozambique,1893,31.8
17506,Myanmar,1893,30.4
17507,Namibia,1893,33.2
17508,Nepal,1893,34.0
17509,Netherlands,1893,45.8
17510,New Zealand,1893,44.3
17511,Nicaragua,1893,25.9
17512,Niger,1893,32.2
17513,Nigeria,1893,32.9
17514,North Korea,1893,26.8
17515,Norway,1893,51.4
17516,Oman,1893,32.4
17517,Pakistan,1893,24.7
17518,Palestine,1893,33.0
17519,Panama,1893,33.2
17520,Papua New Guinea,1893,32.8
17521,Paraguay,1893,36.0
17522,Peru,1893,34.8
17523,Philippines,1893,31.2
17524,Poland,1893,38.3
17525,Portugal,1893,35.6
17526,Qatar,1893,30.7
17527,Romania,1893,35.7
17528,Russia,1893,27.6
17529,Rwanda,1893,32.2
17530,Samoa,1893,26.5
17531,Sao Tome and Principe,1893,31.3
17532,Saudi Arabia,1893,33.8
17533,Senegal,1893,26.4
17534,Serbia,1893,35.8
17535,Seychelles,1893,43.0
17536,Sierra Leone,1893,26.9
17537,Singapore,1893,34.1
17538,Slovak Republic,1893,36.4
17539,Slovenia,1893,36.4
17540,Solomon Islands,1893,25.1
17541,Somalia,1893,30.9
17542,South Africa,1893,34.1
17543,South Korea,1893,25.9
17544,South Sudan,1893,28.9
17545,Spain,1893,32.4
17546,Sri Lanka,1893,32.7
17547,St. Lucia,1893,28.3
17548,St. Vincent and the Grenadines,1893,26.0
17549,Sudan,1893,31.4
17550,Suriname,1893,33.1
17551,Swaziland,1893,32.8
17552,Sweden,1893,51.3
17553,Switzerland,1893,46.0
17554,Syria,1893,31.8
17555,Tajikistan,1893,25.5
17556,Tanzania,1893,33.1
17557,Thailand,1893,30.7
17558,Timor-Leste,1893,29.7
17559,Togo,1893,32.1
17560,Tonga,1893,8.02
17561,Trinidad and Tobago,1893,38.9
17562,Tunisia,1893,29.6
17563,Turkey,1893,35.7
17564,Turkmenistan,1893,23.8
17565,Uganda,1893,25.5
17566,Ukraine,1893,36.4
17567,United Arab Emirates,1893,31.1
17568,United Kingdom,1893,44.9
17569,United States,1893,46.3
17570,Uruguay,1893,32.9
17571,Uzbekistan,1893,28.6
17572,Vanuatu,1893,24.8
17573,Venezuela,1893,32.4
17574,Vietnam,1893,31.3
17575,Yemen,1893,23.5
17576,Zambia,1893,33.6
17577,Zimbabwe,1893,34.1
17578,Afghanistan,1894,28.9
17579,Albania,1894,35.5
17580,Algeria,1894,29.8
17581,Andorra,1894,
17582,Angola,1894,29.0
17583,Antigua and Barbuda,1894,33.6
17584,Argentina,1894,33.3
17585,Armenia,1894,35.2
17586,Australia,1894,46.8
17587,Austria,1894,38.7
17588,Azerbaijan,1894,30.5
17589,Bahamas,1894,35.0
17590,Bahrain,1894,30.4
17591,Bangladesh,1894,21.8
17592,Barbados,1894,32.6
17593,Belarus,1894,36.0
17594,Belgium,1894,46.6
17595,Belize,1894,26.6
17596,Benin,1894,31.9
17597,Bhutan,1894,31.0
17598,Bolivia,1894,33.8
17599,Bosnia and Herzegovina,1894,35.1
17600,Botswana,1894,33.9
17601,Brazil,1894,32.3
17602,Brunei,1894,29.0
17603,Bulgaria,1894,39.9
17604,Burkina Faso,1894,30.1
17605,Burundi,1894,31.6
17606,Cambodia,1894,35.6
17607,Cameroon,1894,29.6
17608,Canada,1894,46.2
17609,Cape Verde,1894,34.6
17610,Central African Republic,1894,31.1
17611,Chad,1894,32.3
17612,Chile,1894,32.2
17613,China,1894,31.8
17614,Colombia,1894,32.6
17615,Comoros,1894,32.6
17616,"Congo, Dem. Rep.",1894,32.7
17617,"Congo, Rep.",1894,32.0
17618,Costa Rica,1894,32.5
17619,Cote d'Ivoire,1894,32.4
17620,Croatia,1894,36.0
17621,Cuba,1894,23.1
17622,Cyprus,1894,38.2
17623,Czech Republic,1894,35.0
17624,Denmark,1894,49.4
17625,Djibouti,1894,31.4
17626,Dominica,1894,
17627,Dominican Republic,1894,30.7
17628,Ecuador,1894,33.6
17629,Egypt,1894,32.9
17630,El Salvador,1894,29.0
17631,Equatorial Guinea,1894,30.6
17632,Eritrea,1894,31.1
17633,Estonia,1894,42.9
17634,Ethiopia,1894,29.8
17635,Fiji,1894,26.6
17636,Finland,1894,45.2
17637,France,1894,45.6
17638,Gabon,1894,31.4
17639,Gambia,1894,31.9
17640,Georgia,1894,33.3
17641,Germany,1894,42.1
17642,Ghana,1894,28.8
17643,Greece,1894,39.2
17644,Grenada,1894,37.8
17645,Guatemala,1894,25.7
17646,Guinea,1894,32.2
17647,Guinea-Bissau,1894,31.4
17648,Guyana,1894,31.3
17649,Haiti,1894,28.8
17650,Honduras,1894,34.6
17651,Hungary,1894,36.5
17652,Iceland,1894,44.8
17653,India,1894,24.1
17654,Indonesia,1894,30.2
17655,Iran,1894,26.2
17656,Iraq,1894,31.5
17657,Ireland,1894,47.6
17658,Israel,1894,31.8
17659,Italy,1894,39.9
17660,Jamaica,1894,39.1
17661,Japan,1894,38.0
17662,Jordan,1894,31.9
17663,Kazakhstan,1894,28.1
17664,Kenya,1894,26.2
17665,Kiribati,1894,25.3
17666,Kuwait,1894,26.4
17667,Kyrgyz Republic,1894,25.6
17668,Lao,1894,31.2
17669,Latvia,1894,44.3
17670,Lebanon,1894,29.8
17671,Lesotho,1894,33.9
17672,Liberia,1894,32.7
17673,Libya,1894,34.5
17674,Lithuania,1894,39.1
17675,Luxembourg,1894,44.5
17676,"Macedonia, FYR",1894,36.3
17677,Madagascar,1894,31.5
17678,Malawi,1894,30.8
17679,Malaysia,1894,30.6
17680,Maldives,1894,31.8
17681,Mali,1894,27.9
17682,Malta,1894,39.0
17683,Marshall Islands,1894,
17684,Mauritania,1894,32.8
17685,Mauritius,1894,33.0
17686,Mexico,1894,26.7
17687,"Micronesia, Fed. Sts.",1894,26.5
17688,Moldova,1894,32.8
17689,Mongolia,1894,31.7
17690,Montenegro,1894,35.7
17691,Morocco,1894,33.5
17692,Mozambique,1894,31.8
17693,Myanmar,1894,30.4
17694,Namibia,1894,33.3
17695,Nepal,1894,34.0
17696,Netherlands,1894,47.0
17697,New Zealand,1894,44.8
17698,Nicaragua,1894,25.9
17699,Niger,1894,32.3
17700,Nigeria,1894,33.0
17701,North Korea,1894,26.8
17702,Norway,1894,50.6
17703,Oman,1894,32.4
17704,Pakistan,1894,24.4
17705,Palestine,1894,33.0
17706,Panama,1894,33.2
17707,Papua New Guinea,1894,32.8
17708,Paraguay,1894,36.0
17709,Peru,1894,34.8
17710,Philippines,1894,31.2
17711,Poland,1894,38.6
17712,Portugal,1894,35.6
17713,Qatar,1894,30.7
17714,Romania,1894,35.7
17715,Russia,1894,28.1
17716,Rwanda,1894,32.2
17717,Samoa,1894,26.6
17718,Sao Tome and Principe,1894,31.4
17719,Saudi Arabia,1894,33.8
17720,Senegal,1894,26.5
17721,Serbia,1894,35.8
17722,Seychelles,1894,43.3
17723,Sierra Leone,1894,27.0
17724,Singapore,1894,34.1
17725,Slovak Republic,1894,36.4
17726,Slovenia,1894,36.4
17727,Solomon Islands,1894,25.1
17728,Somalia,1894,30.9
17729,South Africa,1894,34.2
17730,South Korea,1894,25.9
17731,South Sudan,1894,29.1
17732,Spain,1894,32.7
17733,Sri Lanka,1894,32.7
17734,St. Lucia,1894,28.3
17735,St. Vincent and the Grenadines,1894,26.0
17736,Sudan,1894,31.4
17737,Suriname,1894,33.1
17738,Swaziland,1894,32.8
17739,Sweden,1894,52.1
17740,Switzerland,1894,45.8
17741,Syria,1894,31.8
17742,Tajikistan,1894,25.6
17743,Tanzania,1894,33.1
17744,Thailand,1894,30.8
17745,Timor-Leste,1894,29.7
17746,Togo,1894,32.1
17747,Tonga,1894,28.3
17748,Trinidad and Tobago,1894,38.9
17749,Tunisia,1894,29.7
17750,Turkey,1894,35.8
17751,Turkmenistan,1894,24.0
17752,Uganda,1894,25.5
17753,Ukraine,1894,36.4
17754,United Arab Emirates,1894,31.1
17755,United Kingdom,1894,48.3
17756,United States,1894,46.7
17757,Uruguay,1894,32.9
17758,Uzbekistan,1894,28.8
17759,Vanuatu,1894,24.8
17760,Venezuela,1894,32.4
17761,Vietnam,1894,31.3
17762,Yemen,1894,23.5
17763,Zambia,1894,33.6
17764,Zimbabwe,1894,34.1
17765,Afghanistan,1895,28.9
17766,Albania,1895,35.5
17767,Algeria,1895,29.8
17768,Andorra,1895,
17769,Angola,1895,29.1
17770,Antigua and Barbuda,1895,33.7
17771,Argentina,1895,33.2
17772,Armenia,1895,35.4
17773,Australia,1895,47.4
17774,Austria,1895,39.2
17775,Azerbaijan,1895,30.7
17776,Bahamas,1895,35.0
17777,Bahrain,1895,30.5
17778,Bangladesh,1895,21.6
17779,Barbados,1895,32.6
17780,Belarus,1895,36.0
17781,Belgium,1895,45.5
17782,Belize,1895,26.6
17783,Benin,1895,31.9
17784,Bhutan,1895,31.1
17785,Bolivia,1895,33.8
17786,Bosnia and Herzegovina,1895,35.1
17787,Botswana,1895,33.9
17788,Brazil,1895,32.3
17789,Brunei,1895,29.0
17790,Bulgaria,1895,40.0
17791,Burkina Faso,1895,30.2
17792,Burundi,1895,31.6
17793,Cambodia,1895,35.6
17794,Cameroon,1895,29.6
17795,Canada,1895,46.6
17796,Cape Verde,1895,34.7
17797,Central African Republic,1895,31.1
17798,Chad,1895,32.4
17799,Chile,1895,32.2
17800,China,1895,31.8
17801,Colombia,1895,32.7
17802,Comoros,1895,32.7
17803,"Congo, Dem. Rep.",1895,32.8
17804,"Congo, Rep.",1895,32.0
17805,Costa Rica,1895,32.9
17806,Cote d'Ivoire,1895,32.5
17807,Croatia,1895,36.0
17808,Cuba,1895,22.3
17809,Cyprus,1895,38.2
17810,Czech Republic,1895,35.9
17811,Denmark,1895,50.9
17812,Djibouti,1895,31.5
17813,Dominica,1895,
17814,Dominican Republic,1895,30.7
17815,Ecuador,1895,33.7
17816,Egypt,1895,32.9
17817,El Salvador,1895,29.0
17818,Equatorial Guinea,1895,30.6
17819,Eritrea,1895,31.1
17820,Estonia,1895,43.0
17821,Ethiopia,1895,29.6
17822,Fiji,1895,26.6
17823,Finland,1895,47.6
17824,France,1895,45.3
17825,Gabon,1895,31.5
17826,Gambia,1895,32.1
17827,Georgia,1895,33.5
17828,Germany,1895,42.4
17829,Ghana,1895,28.8
17830,Greece,1895,39.4
17831,Grenada,1895,37.8
17832,Guatemala,1895,25.7
17833,Guinea,1895,32.2
17834,Guinea-Bissau,1895,31.3
17835,Guyana,1895,31.3
17836,Haiti,1895,28.8
17837,Honduras,1895,34.7
17838,Hungary,1895,36.7
17839,Iceland,1895,52.5
17840,India,1895,24.0
17841,Indonesia,1895,30.2
17842,Iran,1895,26.2
17843,Iraq,1895,31.5
17844,Ireland,1895,47.9
17845,Israel,1895,31.8
17846,Italy,1895,39.6
17847,Jamaica,1895,37.5
17848,Japan,1895,38.1
17849,Jordan,1895,32.0
17850,Kazakhstan,1895,28.3
17851,Kenya,1895,26.2
17852,Kiribati,1895,25.3
17853,Kuwait,1895,26.4
17854,Kyrgyz Republic,1895,25.8
17855,Lao,1895,31.2
17856,Latvia,1895,44.6
17857,Lebanon,1895,29.8
17858,Lesotho,1895,33.9
17859,Liberia,1895,32.7
17860,Libya,1895,34.6
17861,Lithuania,1895,39.6
17862,Luxembourg,1895,45.0
17863,"Macedonia, FYR",1895,36.3
17864,Madagascar,1895,31.5
17865,Malawi,1895,30.8
17866,Malaysia,1895,30.6
17867,Maldives,1895,31.7
17868,Mali,1895,27.9
17869,Malta,1895,39.4
17870,Marshall Islands,1895,
17871,Mauritania,1895,32.8
17872,Mauritius,1895,25.7
17873,Mexico,1895,29.6
17874,"Micronesia, Fed. Sts.",1895,26.5
17875,Moldova,1895,32.8
17876,Mongolia,1895,31.7
17877,Montenegro,1895,35.7
17878,Morocco,1895,33.5
17879,Mozambique,1895,31.9
17880,Myanmar,1895,30.4
17881,Namibia,1895,33.3
17882,Nepal,1895,34.1
17883,Netherlands,1895,46.7
17884,New Zealand,1895,45.2
17885,Nicaragua,1895,26.0
17886,Niger,1895,32.4
17887,Nigeria,1895,33.1
17888,North Korea,1895,26.8
17889,Norway,1895,52.8
17890,Oman,1895,32.4
17891,Pakistan,1895,24.0
17892,Palestine,1895,33.1
17893,Panama,1895,33.3
17894,Papua New Guinea,1895,32.9
17895,Paraguay,1895,36.0
17896,Peru,1895,34.7
17897,Philippines,1895,31.2
17898,Poland,1895,38.9
17899,Portugal,1895,35.6
17900,Qatar,1895,30.7
17901,Romania,1895,35.7
17902,Russia,1895,26.9
17903,Rwanda,1895,32.2
17904,Samoa,1895,26.6
17905,Sao Tome and Principe,1895,31.4
17906,Saudi Arabia,1895,33.9
17907,Senegal,1895,26.5
17908,Serbia,1895,35.8
17909,Seychelles,1895,43.5
17910,Sierra Leone,1895,27.1
17911,Singapore,1895,34.1
17912,Slovak Republic,1895,36.4
17913,Slovenia,1895,36.4
17914,Solomon Islands,1895,25.1
17915,Somalia,1895,31.0
17916,South Africa,1895,34.2
17917,South Korea,1895,25.9
17918,South Sudan,1895,29.1
17919,Spain,1895,33.1
17920,Sri Lanka,1895,32.7
17921,St. Lucia,1895,28.3
17922,St. Vincent and the Grenadines,1895,26.0
17923,Sudan,1895,31.4
17924,Suriname,1895,33.1
17925,Swaziland,1895,32.9
17926,Sweden,1895,54.1
17927,Switzerland,1895,46.8
17928,Syria,1895,31.8
17929,Tajikistan,1895,25.8
17930,Tanzania,1895,33.2
17931,Thailand,1895,30.8
17932,Timor-Leste,1895,29.8
17933,Togo,1895,32.2
17934,Tonga,1895,28.3
17935,Trinidad and Tobago,1895,38.9
17936,Tunisia,1895,29.7
17937,Turkey,1895,35.8
17938,Turkmenistan,1895,24.2
17939,Uganda,1895,25.5
17940,Ukraine,1895,36.4
17941,United Arab Emirates,1895,31.1
17942,United Kingdom,1895,45.7
17943,United States,1895,47.1
17944,Uruguay,1895,32.9
17945,Uzbekistan,1895,29.0
17946,Vanuatu,1895,24.8
17947,Venezuela,1895,32.4
17948,Vietnam,1895,31.2
17949,Yemen,1895,23.5
17950,Zambia,1895,33.7
17951,Zimbabwe,1895,34.1
17952,Afghanistan,1896,29.0
17953,Albania,1896,35.5
17954,Algeria,1896,29.9
17955,Andorra,1896,
17956,Angola,1896,29.2
17957,Antigua and Barbuda,1896,33.7
17958,Argentina,1896,33.9
17959,Armenia,1896,35.6
17960,Australia,1896,47.9
17961,Austria,1896,39.6
17962,Azerbaijan,1896,30.9
17963,Bahamas,1896,35.0
17964,Bahrain,1896,30.5
17965,Bangladesh,1896,19.6
17966,Barbados,1896,32.6
17967,Belarus,1896,36.0
17968,Belgium,1896,48.1
17969,Belize,1896,26.6
17970,Benin,1896,31.9
17971,Bhutan,1896,31.2
17972,Bolivia,1896,33.8
17973,Bosnia and Herzegovina,1896,35.1
17974,Botswana,1896,33.9
17975,Brazil,1896,32.3
17976,Brunei,1896,29.0
17977,Bulgaria,1896,40.0
17978,Burkina Faso,1896,30.2
17979,Burundi,1896,31.7
17980,Cambodia,1896,35.7
17981,Cameroon,1896,29.7
17982,Canada,1896,46.9
17983,Cape Verde,1896,34.7
17984,Central African Republic,1896,31.2
17985,Chad,1896,32.4
17986,Chile,1896,32.2
17987,China,1896,31.8
17988,Colombia,1896,32.7
17989,Comoros,1896,32.7
17990,"Congo, Dem. Rep.",1896,32.8
17991,"Congo, Rep.",1896,32.0
17992,Costa Rica,1896,33.3
17993,Cote d'Ivoire,1896,32.5
17994,Croatia,1896,36.0
17995,Cuba,1896,21.5
17996,Cyprus,1896,38.8
17997,Czech Republic,1896,36.8
17998,Denmark,1896,53.0
17999,Djibouti,1896,31.6
18000,Dominica,1896,
18001,Dominican Republic,1896,30.8
18002,Ecuador,1896,33.7
18003,Egypt,1896,32.9
18004,El Salvador,1896,29.0
18005,Equatorial Guinea,1896,30.7
18006,Eritrea,1896,31.1
18007,Estonia,1896,43.0
18008,Ethiopia,1896,28.8
18009,Fiji,1896,26.6
18010,Finland,1896,46.5
18011,France,1896,47.6
18012,Gabon,1896,31.5
18013,Gambia,1896,32.2
18014,Georgia,1896,33.6
18015,Germany,1896,42.7
18016,Ghana,1896,28.9
18017,Greece,1896,39.6
18018,Grenada,1896,37.8
18019,Guatemala,1896,25.7
18020,Guinea,1896,32.3
18021,Guinea-Bissau,1896,31.3
18022,Guyana,1896,31.3
18023,Haiti,1896,28.7
18024,Honduras,1896,34.7
18025,Hungary,1896,36.8
18026,Iceland,1896,53.2
18027,India,1896,22.8
18028,Indonesia,1896,30.2
18029,Iran,1896,26.2
18030,Iraq,1896,31.5
18031,Ireland,1896,48.1
18032,Israel,1896,31.8
18033,Italy,1896,40.7
18034,Jamaica,1896,37.7
18035,Japan,1896,38.2
18036,Jordan,1896,32.0
18037,Kazakhstan,1896,28.5
18038,Kenya,1896,26.2
18039,Kiribati,1896,25.3
18040,Kuwait,1896,26.4
18041,Kyrgyz Republic,1896,26.0
18042,Lao,1896,31.2
18043,Latvia,1896,44.9
18044,Lebanon,1896,29.8
18045,Lesotho,1896,34.0
18046,Liberia,1896,32.8
18047,Libya,1896,34.6
18048,Lithuania,1896,40.0
18049,Luxembourg,1896,45.5
18050,"Macedonia, FYR",1896,36.3
18051,Madagascar,1896,31.6
18052,Malawi,1896,30.9
18053,Malaysia,1896,30.6
18054,Maldives,1896,31.7
18055,Mali,1896,28.0
18056,Malta,1896,39.9
18057,Marshall Islands,1896,
18058,Mauritania,1896,32.9
18059,Mauritius,1896,21.9
18060,Mexico,1896,28.9
18061,"Micronesia, Fed. Sts.",1896,26.5
18062,Moldova,1896,32.8
18063,Mongolia,1896,31.7
18064,Montenegro,1896,35.8
18065,Morocco,1896,33.5
18066,Mozambique,1896,31.9
18067,Myanmar,1896,30.4
18068,Namibia,1896,33.3
18069,Nepal,1896,34.1
18070,Netherlands,1896,48.6
18071,New Zealand,1896,45.7
18072,Nicaragua,1896,26.0
18073,Niger,1896,32.4
18074,Nigeria,1896,33.2
18075,North Korea,1896,26.9
18076,Norway,1896,53.8
18077,Oman,1896,32.4
18078,Pakistan,1896,23.6
18079,Palestine,1896,33.1
18080,Panama,1896,33.3
18081,Papua New Guinea,1896,32.9
18082,Paraguay,1896,36.1
18083,Peru,1896,34.7
18084,Philippines,1896,31.2
18085,Poland,1896,39.2
18086,Portugal,1896,35.6
18087,Qatar,1896,30.7
18088,Romania,1896,35.7
18089,Russia,1896,28.2
18090,Rwanda,1896,32.2
18091,Samoa,1896,26.6
18092,Sao Tome and Principe,1896,31.4
18093,Saudi Arabia,1896,34.0
18094,Senegal,1896,26.6
18095,Serbia,1896,35.8
18096,Seychelles,1896,43.8
18097,Sierra Leone,1896,27.2
18098,Singapore,1896,34.1
18099,Slovak Republic,1896,36.7
18100,Slovenia,1896,36.4
18101,Solomon Islands,1896,25.1
18102,Somalia,1896,31.1
18103,South Africa,1896,34.2
18104,South Korea,1896,25.9
18105,South Sudan,1896,29.3
18106,Spain,1896,33.4
18107,Sri Lanka,1896,32.7
18108,St. Lucia,1896,28.3
18109,St. Vincent and the Grenadines,1896,26.0
18110,Sudan,1896,31.4
18111,Suriname,1896,33.1
18112,Swaziland,1896,32.9
18113,Sweden,1896,53.5
18114,Switzerland,1896,48.9
18115,Syria,1896,31.9
18116,Tajikistan,1896,26.0
18117,Tanzania,1896,33.2
18118,Thailand,1896,30.8
18119,Timor-Leste,1896,29.8
18120,Togo,1896,32.2
18121,Tonga,1896,28.3
18122,Trinidad and Tobago,1896,38.9
18123,Tunisia,1896,29.7
18124,Turkey,1896,35.8
18125,Turkmenistan,1896,24.4
18126,Uganda,1896,25.5
18127,Ukraine,1896,36.4
18128,United Arab Emirates,1896,31.2
18129,United Kingdom,1896,47.4
18130,United States,1896,47.4
18131,Uruguay,1896,32.9
18132,Uzbekistan,1896,29.2
